count,date,itemID,type,buy_delisted,buy_listed,buy_sold,buy_value,buy_price,buy_price_avg,buy_price_max,buy_price_min,buy_price_stdev,buy_quantity,buy_quantity_avg,buy_quantity_max,buy_quantity_min,buy_quantity_stdev,sell_delisted,sell_listed,sell_sold,sell_value,sell_price,sell_price_avg,sell_price_max,sell_price_min,sell_price_stdev,sell_quantity,sell_quantity_avg,sell_quantity_max,sell_quantity_min,sell_quantity_stdev,
1,2015-12-24T00:00:00.000Z,19976,,,,,,,,2287,2287,,,,53519,53519,,,,,,,,2592,2592,,,,80845,80845,,
1,2015-12-25T00:00:00.000Z,19976,,,,,,,,2304,2304,,,,54340,54340,,,,,,,,2733,2733,,,,79066,79066,,
1,2015-12-26T00:00:00.000Z,19976,,,,,,,,2353,2353,,,,54819,54819,,,,,,,,2730,2730,,,,77720,77720,,
1,2015-12-27T00:00:00.000Z,19976,,,,,,,,2424,2424,,,,55485,55485,,,,,,,,2810,2810,,,,78700,78700,,
1,2015-12-28T00:00:00.000Z,19976,,,,,,,,2291,2291,,,,54132,54132,,,,,,,,2567,2567,,,,80100,80100,,
1,2015-12-29T00:00:00.000Z,19976,,,,,,,,2365,2365,,,,57054,57054,,,,,,,,2736,2736,,,,81199,81199,,
1,2015-12-30T00:00:00.000Z,19976,,,,,,,,2355,2355,,,,57312,57312,,,,,,,,2785,2785,,,,80274,80274,,
1,2015-12-31T00:00:00.000Z,19976,,,,,,,,2412,2412,,,,54990,54990,,,,,,,,2783,2783,,,,85255,85255,,
1,2016-01-01T00:00:00.000Z,19976,,,,,,,,2315,2315,,,,52394,52394,,,,,,,,2682,2682,,,,90619,90619,,
1,2016-01-02T00:00:00.000Z,19976,,,,,,,,2258,2258,,,,52164,52164,,,,,,,,2632,2632,,,,89242,89242,,
1,2016-01-03T00:00:00.000Z,19976,,,,,,,,2299,2299,,,,56607,56607,,,,,,,,2651,2651,,,,87921,87921,,
1,2016-01-04T00:00:00.000Z,19976,,,,,,,,2328,2328,,,,56419,56419,,,,,,,,2655,2655,,,,89467,89467,,
1,2016-01-05T00:00:00.000Z,19976,,,,,,,,2291,2291,,,,53707,53707,,,,,,,,2730,2730,,,,87332,87332,,
1,2016-01-06T00:00:00.000Z,19976,,,,,,,,2294,2294,,,,53164,53164,,,,,,,,2627,2627,,,,88749,88749,,
1,2016-01-07T00:00:00.000Z,19976,,,,,,,,2313,2313,,,,53582,53582,,,,,,,,2689,2689,,,,88780,88780,,
1,2016-01-08T00:00:00.000Z,19976,,,,,,,,2227,2227,,,,51793,51793,,,,,,,,2568,2568,,,,94365,94365,,
1,2016-01-09T00:00:00.000Z,19976,,,,,,,,2317,2317,,,,52251,52251,,,,,,,,2632,2632,,,,94822,94822,,
1,2016-01-10T00:00:00.000Z,19976,,,,,,,,2248,2248,,,,52657,52657,,,,,,,,2637,2637,,,,91433,91433,,
1,2016-01-11T00:00:00.000Z,19976,,,,,,,,2088,2088,,,,50939,50939,,,,,,,,2404,2404,,,,98955,98955,,
1,2016-01-12T00:00:00.000Z,19976,,,,,,,,1982,1982,,,,54819,54819,,,,,,,,2395,2395,,,,103418,103418,,
1,2016-01-13T00:00:00.000Z,19976,,,,,,,,1946,1946,,,,55092,55092,,,,,,,,2372,2372,,,,100970,100970,,
1,2016-01-14T00:00:00.000Z,19976,,,,,,,,1837,1837,,,,55536,55536,,,,,,,,2231,2231,,,,102077,102077,,
1,2016-01-15T00:00:00.000Z,19976,,,,,,,,1931,1931,,,,66348,66348,,,,,,,,2274,2274,,,,98795,98795,,
1,2016-01-16T00:00:00.000Z,19976,,,,,,,,1947,1947,,,,71002,71002,,,,,,,,2326,2326,,,,89478,89478,,
1,2016-01-17T00:00:00.000Z,19976,,,,,,,,2001,2001,,,,73583,73583,,,,,,,,2260,2260,,,,87802,87802,,
1,2016-01-18T00:00:00.000Z,19976,,,,,,,,2095,2095,,,,72777,72777,,,,,,,,2489,2489,,,,85632,85632,,
1,2016-01-19T00:00:00.000Z,19976,,,,,,,,2003,2003,,,,75524,75524,,,,,,,,2296,2296,,,,89267,89267,,
1,2016-01-20T00:00:00.000Z,19976,,,,,,,,2040,2040,,,,79303,79303,,,,,,,,2312,2312,,,,89007,89007,,
1,2016-01-21T00:00:00.000Z,19976,,,,,,,,2072,2072,,,,84365,84365,,,,,,,,2464,2464,,,,88262,88262,,
1,2016-01-22T00:00:00.000Z,19976,,,,,,,,2113,2113,,,,85958,85958,,,,,,,,2424,2424,,,,85950,85950,,
1,2016-01-23T00:00:00.000Z,19976,,,,,,,,2186,2186,,,,89209,89209,,,,,,,,2552,2552,,,,77204,77204,,
1,2016-01-24T00:00:00.000Z,19976,,,,,,,,2116,2116,,,,91886,91886,,,,,,,,2368,2368,,,,77653,77653,,
1,2016-01-25T00:00:00.000Z,19976,,,,,,,,2175,2175,,,,96240,96240,,,,,,,,2482,2482,,,,76980,76980,,
1,2016-01-26T00:00:00.000Z,19976,,,,,,,,2218,2218,,,,101153,101153,,,,,,,,2522,2522,,,,74091,74091,,
1,2016-01-27T00:00:00.000Z,19976,,,,,,,,2242,2242,,,,99285,99285,,,,,,,,2611,2611,,,,67940,67940,,
1,2016-01-28T00:00:00.000Z,19976,,,,,,,,2236,2236,,,,97332,97332,,,,,,,,2721,2721,,,,66678,66678,,
1,2016-01-29T00:00:00.000Z,19976,,,,,,,,2174,2174,,,,94914,94914,,,,,,,,2581,2581,,,,68593,68593,,
1,2016-01-30T00:00:00.000Z,19976,,,,,,,,2156,2156,,,,95433,95433,,,,,,,,2609,2609,,,,71033,71033,,
1,2016-01-31T00:00:00.000Z,19976,,,,,,,,2096,2096,,,,91619,91619,,,,,,,,2488,2488,,,,72522,72522,,
1,2016-02-01T00:00:00.000Z,19976,,,,,,,,2082,2082,,,,90878,90878,,,,,,,,2504,2504,,,,75743,75743,,
1,2016-02-02T00:00:00.000Z,19976,,,,,,,,2146,2146,,,,92378,92378,,,,,,,,2504,2504,,,,76812,76812,,
1,2016-02-03T00:00:00.000Z,19976,,,,,,,,2206,2206,,,,94115,94115,,,,,,,,2491,2491,,,,76253,76253,,
1,2016-02-04T00:00:00.000Z,19976,,,,,,,,2241,2241,,,,94897,94897,,,,,,,,2619,2619,,,,71185,71185,,
1,2016-02-05T00:00:00.000Z,19976,,,,,,,,2253,2253,,,,94725,94725,,,,,,,,2545,2545,,,,65378,65378,,
1,2016-02-06T00:00:00.000Z,19976,,,,,,,,2298,2298,,,,94802,94802,,,,,,,,2740,2740,,,,63567,63567,,
1,2016-02-07T00:00:00.000Z,19976,,,,,,,,2426,2426,,,,96337,96337,,,,,,,,2762,2762,,,,56374,56374,,
1,2016-02-08T00:00:00.000Z,19976,,,,,,,,2346,2346,,,,95198,95198,,,,,,,,2631,2631,,,,53593,53593,,
1,2016-02-09T00:00:00.000Z,19976,,,,,,,,2409,2409,,,,95719,95719,,,,,,,,2786,2786,,,,53056,53056,,
1,2016-02-10T00:00:00.000Z,19976,,,,,,,,2400,2400,,,,96602,96602,,,,,,,,2768,2768,,,,49217,49217,,
1,2016-02-11T00:00:00.000Z,19976,,,,,,,,2490,2490,,,,99697,99697,,,,,,,,2894,2894,,,,45363,45363,,
1,2016-02-12T00:00:00.000Z,19976,,,,,,,,2478,2478,,,,100156,100156,,,,,,,,2948,2948,,,,44746,44746,,
1,2016-02-13T00:00:00.000Z,19976,,,,,,,,2590,2590,,,,100567,100567,,,,,,,,2939,2939,,,,36864,36864,,
1,2016-02-14T00:00:00.000Z,19976,,,,,,,,2527,2527,,,,98032,98032,,,,,,,,2927,2927,,,,32696,32696,,
1,2016-02-15T00:00:00.000Z,19976,,,,,,,,2618,2618,,,,100491,100491,,,,,,,,3041,3041,,,,29284,29284,,
1,2016-02-16T00:00:00.000Z,19976,,,,,,,,2734,2734,,,,100418,100418,,,,,,,,3259,3259,,,,22830,22830,,
1,2016-02-17T00:00:00.000Z,19976,,,,,,,,2829,2829,,,,106769,106769,,,,,,,,3282,3282,,,,19373,19373,,
1,2016-02-18T00:00:00.000Z,19976,,,,,,,,2884,2884,,,,104527,104527,,,,,,,,3209,3209,,,,20608,20608,,
1,2016-02-19T00:00:00.000Z,19976,,,,,,,,2918,2918,,,,104975,104975,,,,,,,,3270,3270,,,,19182,19182,,
1,2016-02-20T00:00:00.000Z,19976,,,,,,,,2879,2879,,,,104939,104939,,,,,,,,3345,3345,,,,18581,18581,,
1,2016-02-21T00:00:00.000Z,19976,,,,,,,,2870,2870,,,,104434,104434,,,,,,,,3297,3297,,,,18058,18058,,
1,2016-02-22T00:00:00.000Z,19976,,,,,,,,2854,2854,,,,103169,103169,,,,,,,,3399,3399,,,,18839,18839,,
1,2016-02-23T00:00:00.000Z,19976,,,,,,,,3075,3075,,,,103605,103605,,,,,,,,3639,3639,,,,17231,17231,,
1,2016-02-24T00:00:00.000Z,19976,,,,,,,,3467,3467,,,,107325,107325,,,,,,,,4071,4071,,,,17922,17922,,
1,2016-02-25T00:00:00.000Z,19976,,,,,,,,3437,3437,,,,106391,106391,,,,,,,,3856,3856,,,,22136,22136,,
1,2016-02-26T00:00:00.000Z,19976,,,,,,,,3436,3436,,,,103874,103874,,,,,,,,3891,3891,,,,27658,27658,,
1,2016-02-27T00:00:00.000Z,19976,,,,,,,,3401,3401,,,,106366,106366,,,,,,,,4025,4025,,,,28684,28684,,
1,2016-02-28T00:00:00.000Z,19976,,,,,,,,3577,3577,,,,107604,107604,,,,,,,,4022,4022,,,,20363,20363,,
1,2016-02-29T00:00:00.000Z,19976,,,,,,,,3519,3519,,,,104189,104189,,,,,,,,3925,3925,,,,25191,25191,,
1,2016-03-01T00:00:00.000Z,19976,,,,,,,,3349,3349,,,,102092,102092,,,,,,,,3752,3752,,,,29450,29450,,
1,2016-03-02T00:00:00.000Z,19976,,,,,,,,3418,3418,,,,106482,106482,,,,,,,,3947,3947,,,,26751,26751,,
1,2016-03-03T00:00:00.000Z,19976,,,,,,,,3333,3333,,,,103860,103860,,,,,,,,3974,3974,,,,29571,29571,,
1,2016-03-04T00:00:00.000Z,19976,,,,,,,,3400,3400,,,,105946,105946,,,,,,,,3690,3690,,,,29194,29194,,
1,2016-03-05T00:00:00.000Z,19976,,,,,,,,3455,3455,,,,102648,102648,,,,,,,,3949,3949,,,,28127,28127,,
1,2016-03-06T00:00:00.000Z,19976,,,,,,,,3451,3451,,,,101449,101449,,,,,,,,3806,3806,,,,30200,30200,,
1,2016-03-07T00:00:00.000Z,19976,,,,,,,,3361,3361,,,,100238,100238,,,,,,,,3591,3591,,,,33649,33649,,
1,2016-03-08T00:00:00.000Z,19976,,,,,,,,3182,3182,,,,98573,98573,,,,,,,,3606,3606,,,,36188,36188,,
1,2016-03-09T00:00:00.000Z,19976,,,,,,,,3379,3379,,,,102023,102023,,,,,,,,3882,3882,,,,35542,35542,,
1,2016-03-10T00:00:00.000Z,19976,,,,,,,,3244,3244,,,,99196,99196,,,,,,,,3787,3787,,,,34512,34512,,
1,2016-03-11T00:00:00.000Z,19976,,,,,,,,3210,3210,,,,97698,97698,,,,,,,,3668,3668,,,,38685,38685,,
1,2016-03-12T00:00:00.000Z,19976,,,,,,,,3251,3251,,,,98436,98436,,,,,,,,3794,3794,,,,43502,43502,,
1,2016-03-13T00:00:00.000Z,19976,,,,,,,,3237,3237,,,,100001,100001,,,,,,,,3617,3617,,,,41973,41973,,
1,2016-03-14T00:00:00.000Z,19976,,,,,,,,3229,3229,,,,98930,98930,,,,,,,,3727,3727,,,,40177,40177,,
1,2016-03-15T00:00:00.000Z,19976,,,,,,,,3264,3264,,,,98925,98925,,,,,,,,3809,3809,,,,39166,39166,,
1,2016-03-16T00:00:00.000Z,19976,,,,,,,,3167,3167,,,,95456,95456,,,,,,,,3608,3608,,,,43486,43486,,
1,2016-03-17T00:00:00.000Z,19976,,,,,,,,3161,3161,,,,98953,98953,,,,,,,,3634,3634,,,,43924,43924,,
1,2016-03-18T00:00:00.000Z,19976,,,,,,,,3153,3153,,,,98175,98175,,,,,,,,3409,3409,,,,44848,44848,,
1,2016-03-19T00:00:00.000Z,19976,,,,,,,,3255,3255,,,,102472,102472,,,,,,,,3734,3734,,,,44751,44751,,
1,2016-03-20T00:00:00.000Z,19976,,,,,,,,3209,3209,,,,103257,103257,,,,,,,,3607,3607,,,,41849,41849,,
1,2016-03-21T00:00:00.000Z,19976,,,,,,,,3241,3241,,,,98587,98587,,,,,,,,3820,3820,,,,41958,41958,,
1,2016-03-22T00:00:00.000Z,19976,,,,,,,,3299,3299,,,,99272,99272,,,,,,,,3776,3776,,,,42679,42679,,
1,2016-03-23T00:00:00.000Z,19976,,,,,,,,3244,3244,,,,96498,96498,,,,,,,,3570,3570,,,,42684,42684,,
1,2016-03-24T00:00:00.000Z,19976,,,,,,,,3103,3103,,,,93337,93337,,,,,,,,3620,3620,,,,46533,46533,,
1,2016-03-25T00:00:00.000Z,19976,,,,,,,,3225,3225,,,,97209,97209,,,,,,,,3631,3631,,,,45570,45570,,
1,2016-03-26T00:00:00.000Z,19976,,,,,,,,3238,3238,,,,97341,97341,,,,,,,,3820,3820,,,,39751,39751,,
1,2016-03-27T00:00:00.000Z,19976,,,,,,,,3269,3269,,,,96123,96123,,,,,,,,3569,3569,,,,36239,36239,,
1,2016-03-28T00:00:00.000Z,19976,,,,,,,,3376,3376,,,,95084,95084,,,,,,,,3872,3872,,,,34632,34632,,
1,2016-03-29T00:00:00.000Z,19976,,,,,,,,3397,3397,,,,95420,95420,,,,,,,,3838,3838,,,,34957,34957,,
1,2016-03-30T00:00:00.000Z,19976,,,,,,,,3362,3362,,,,101068,101068,,,,,,,,3774,3774,,,,36641,36641,,
1,2016-03-31T00:00:00.000Z,19976,,,,,,,,3376,3376,,,,101968,101968,,,,,,,,3969,3969,,,,35541,35541,,
1,2016-04-01T00:00:00.000Z,19976,,,,,,,,3374,3374,,,,96588,96588,,,,,,,,3809,3809,,,,36752,36752,,
1,2016-04-02T00:00:00.000Z,19976,,,,,,,,3263,3263,,,,92971,92971,,,,,,,,3641,3641,,,,38422,38422,,
1,2016-04-03T00:00:00.000Z,19976,,,,,,,,3138,3138,,,,90269,90269,,,,,,,,3616,3616,,,,43441,43441,,
1,2016-04-04T00:00:00.000Z,19976,,,,,,,,3015,3015,,,,93545,93545,,,,,,,,3508,3508,,,,46961,46961,,
1,2016-04-05T00:00:00.000Z,19976,,,,,,,,3098,3098,,,,98012,98012,,,,,,,,3545,3545,,,,49990,49990,,
1,2016-04-06T00:00:00.000Z,19976,,,,,,,,3021,3021,,,,94102,94102,,,,,,,,3451,3451,,,,52054,52054,,
1,2016-04-07T00:00:00.000Z,19976,,,,,,,,2909,2909,,,,92477,92477,,,,,,,,3456,3456,,,,56217,56217,,
1,2016-04-08T00:00:00.000Z,19976,,,,,,,,2960,2960,,,,93746,93746,,,,,,,,3343,3343,,,,60775,60775,,
1,2016-04-09T00:00:00.000Z,19976,,,,,,,,2957,2957,,,,95882,95882,,,,,,,,3437,3437,,,,60635,60635,,
1,2016-04-10T00:00:00.000Z,19976,,,,,,,,2970,2970,,,,93313,93313,,,,,,,,3377,3377,,,,61075,61075,,
1,2016-04-11T00:00:00.000Z,19976,,,,,,,,3005,3005,,,,96116,96116,,,,,,,,3508,3508,,,,57279,57279,,
1,2016-04-12T00:00:00.000Z,19976,,,,,,,,3063,3063,,,,99253,99253,,,,,,,,3521,3521,,,,51982,51982,,
1,2016-04-13T00:00:00.000Z,19976,,,,,,,,3131,3131,,,,99187,99187,,,,,,,,3419,3419,,,,50729,50729,,
1,2016-04-14T00:00:00.000Z,19976,,,,,,,,3167,3167,,,,98279,98279,,,,,,,,3661,3661,,,,46418,46418,,
1,2016-04-15T00:00:00.000Z,19976,,,,,,,,3410,3410,,,,98770,98770,,,,,,,,3879,3879,,,,37531,37531,,
1,2016-04-16T00:00:00.000Z,19976,,,,,,,,4119,4119,,,,103723,103723,,,,,,,,4666,4666,,,,18355,18355,,
1,2016-04-17T00:00:00.000Z,19976,,,,,,,,3868,3868,,,,103247,103247,,,,,,,,4416,4416,,,,22630,22630,,
1,2016-04-18T00:00:00.000Z,19976,,,,,,,,3616,3616,,,,101155,101155,,,,,,,,4021,4021,,,,26469,26469,,
1,2016-04-19T00:00:00.000Z,19976,,,,,,,,3675,3675,,,,102807,102807,,,,,,,,4126,4126,,,,26415,26415,,
1,2016-04-20T00:00:00.000Z,19976,,,,,,,,3902,3902,,,,104131,104131,,,,,,,,4359,4359,,,,25052,25052,,
1,2016-04-21T00:00:00.000Z,19976,,,,,,,,4013,4013,,,,101522,101522,,,,,,,,4760,4760,,,,19802,19802,,
1,2016-04-22T00:00:00.000Z,19976,,,,,,,,3388,3388,,,,97481,97481,,,,,,,,3708,3708,,,,30633,30633,,
1,2016-04-23T00:00:00.000Z,19976,,,,,,,,3612,3612,,,,100217,100217,,,,,,,,4235,4235,,,,24782,24782,,
1,2016-04-24T00:00:00.000Z,19976,,,,,,,,3875,3875,,,,99278,99278,,,,,,,,4462,4462,,,,23417,23417,,
1,2016-04-25T00:00:00.000Z,19976,,,,,,,,3801,3801,,,,98358,98358,,,,,,,,4273,4273,,,,27796,27796,,
1,2016-04-26T00:00:00.000Z,19976,,,,,,,,3261,3261,,,,93280,93280,,,,,,,,3629,3629,,,,37203,37203,,
1,2016-04-27T00:00:00.000Z,19976,,,,,,,,3402,3402,,,,96536,96536,,,,,,,,3907,3907,,,,35788,35788,,
1,2016-04-28T00:00:00.000Z,19976,,,,,,,,3683,3683,,,,99538,99538,,,,,,,,4268,4268,,,,34239,34239,,
1,2016-04-29T00:00:00.000Z,19976,,,,,,,,3821,3821,,,,102059,102059,,,,,,,,4206,4206,,,,34787,34787,,
1,2016-04-30T00:00:00.000Z,19976,,,,,,,,3939,3939,,,,99669,99669,,,,,,,,4419,4419,,,,32544,32544,,
1,2016-05-01T00:00:00.000Z,19976,,,,,,,,4093,4093,,,,99990,99990,,,,,,,,4586,4586,,,,28479,28479,,
1,2016-05-02T00:00:00.000Z,19976,,,,,,,,4429,4429,,,,104105,104105,,,,,,,,5141,5141,,,,18130,18130,,
1,2016-05-03T00:00:00.000Z,19976,,,,,,,,4574,4574,,,,105015,105015,,,,,,,,5214,5214,,,,24950,24950,,
1,2016-05-04T00:00:00.000Z,19976,,,,,,,,4691,4691,,,,103775,103775,,,,,,,,5114,5114,,,,29586,29586,,
1,2016-05-05T00:00:00.000Z,19976,,,,,,,,4647,4647,,,,103154,103154,,,,,,,,5337,5337,,,,30025,30025,,
1,2016-05-06T00:00:00.000Z,19976,,,,,,,,4741,4741,,,,102543,102543,,,,,,,,5418,5418,,,,31407,31407,,
1,2016-05-07T00:00:00.000Z,19976,,,,,,,,4896,4896,,,,102282,102282,,,,,,,,5427,5427,,,,28913,28913,,
1,2016-05-08T00:00:00.000Z,19976,,,,,,,,4802,4802,,,,100492,100492,,,,,,,,5407,5407,,,,29776,29776,,
1,2016-05-09T00:00:00.000Z,19976,,,,,,,,4802,4802,,,,101222,101222,,,,,,,,5295,5295,,,,37729,37729,,
1,2016-05-10T00:00:00.000Z,19976,,,,,,,,4648,4648,,,,98886,98886,,,,,,,,5253,5253,,,,37948,37948,,
1,2016-05-11T00:00:00.000Z,19976,,,,,,,,4638,4638,,,,100186,100186,,,,,,,,5312,5312,,,,39910,39910,,
1,2016-05-12T00:00:00.000Z,19976,,,,,,,,5042,5042,,,,104090,104090,,,,,,,,5373,5373,,,,34782,34782,,
1,2016-05-13T00:00:00.000Z,19976,,,,,,,,4951,4951,,,,102928,102928,,,,,,,,5535,5535,,,,26867,26867,,
1,2016-05-14T00:00:00.000Z,19976,,,,,,,,5079,5079,,,,104925,104925,,,,,,,,5639,5639,,,,15455,15455,,
1,2016-05-15T00:00:00.000Z,19976,,,,,,,,5903,5903,,,,108842,108842,,,,,,,,6432,6432,,,,13981,13981,,
1,2016-05-16T00:00:00.000Z,19976,,,,,,,,4668,4668,,,,100737,100737,,,,,,,,5137,5137,,,,27485,27485,,
1,2016-05-17T00:00:00.000Z,19976,,,,,,,,4509,4509,,,,101004,101004,,,,,,,,5037,5037,,,,29964,29964,,
1,2016-05-18T00:00:00.000Z,19976,,,,,,,,4597,4597,,,,107871,107871,,,,,,,,5093,5093,,,,27336,27336,,
1,2016-05-19T00:00:00.000Z,19976,,,,,,,,4731,4731,,,,109480,109480,,,,,,,,5211,5211,,,,29939,29939,,
1,2016-05-20T00:00:00.000Z,19976,,,,,,,,4921,4921,,,,107218,107218,,,,,,,,5349,5349,,,,28599,28599,,
1,2016-05-21T00:00:00.000Z,19976,,,,,,,,5230,5230,,,,108459,108459,,,,,,,,5783,5783,,,,25307,25307,,
1,2016-05-22T00:00:00.000Z,19976,,,,,,,,5079,5079,,,,105583,105583,,,,,,,,5824,5824,,,,27933,27933,,
1,2016-05-23T00:00:00.000Z,19976,,,,,,,,5090,5090,,,,106024,106024,,,,,,,,5945,5945,,,,25785,25785,,
1,2016-05-24T00:00:00.000Z,19976,,,,,,,,5043,5043,,,,103616,103616,,,,,,,,5689,5689,,,,26383,26383,,
1,2016-05-25T00:00:00.000Z,19976,,,,,,,,5106,5106,,,,100336,100336,,,,,,,,5838,5838,,,,25845,25845,,
1,2016-05-26T00:00:00.000Z,19976,,,,,,,,5215,5215,,,,103743,103743,,,,,,,,5851,5851,,,,28573,28573,,
1,2016-05-27T00:00:00.000Z,19976,,,,,,,,5298,5298,,,,107115,107115,,,,,,,,5897,5897,,,,28832,28832,,
1,2016-05-28T00:00:00.000Z,19976,,,,,,,,5524,5524,,,,109513,109513,,,,,,,,6052,6052,,,,23760,23760,,
1,2016-05-29T00:00:00.000Z,19976,,,,,,,,5721,5721,,,,108246,108246,,,,,,,,6406,6406,,,,18269,18269,,
1,2016-05-30T00:00:00.000Z,19976,,,,,,,,5746,5746,,,,105198,105198,,,,,,,,6289,6289,,,,18527,18527,,
1,2016-05-31T00:00:00.000Z,19976,,,,,,,,5982,5982,,,,105799,105799,,,,,,,,6724,6724,,,,16972,16972,,
1,2016-06-01T00:00:00.000Z,19976,,,,,,,,6387,6387,,,,108481,108481,,,,,,,,7241,7241,,,,12387,12387,,
1,2016-06-02T00:00:00.000Z,19976,,,,,,,,6514,6514,,,,109648,109648,,,,,,,,7165,7165,,,,12311,12311,,
1,2016-06-03T00:00:00.000Z,19976,,,,,,,,6886,6886,,,,110925,110925,,,,,,,,7604,7604,,,,13920,13920,,
1,2016-06-04T00:00:00.000Z,19976,,,,,,,,7105,7105,,,,109026,109026,,,,,,,,7751,7751,,,,16341,16341,,
1,2016-06-05T00:00:00.000Z,19976,,,,,,,,6202,6202,,,,103761,103761,,,,,,,,6957,6957,,,,29065,29065,,
1,2016-06-06T00:00:00.000Z,19976,,,,,,,,6537,6537,,,,103537,103537,,,,,,,,6892,6892,,,,27551,27551,,
1,2016-06-07T00:00:00.000Z,19976,,,,,,,,6387,6387,,,,103455,103455,,,,,,,,7033,7033,,,,30262,30262,,
1,2016-06-08T00:00:00.000Z,19976,,,,,,,,6324,6324,,,,103046,103046,,,,,,,,6995,6995,,,,34396,34396,,
1,2016-06-09T00:00:00.000Z,19976,,,,,,,,6520,6520,,,,104559,104559,,,,,,,,7227,7227,,,,35461,35461,,
1,2016-06-10T00:00:00.000Z,19976,,,,,,,,6686,6686,,,,106431,106431,,,,,,,,7233,7233,,,,28128,28128,,
1,2016-06-11T00:00:00.000Z,19976,,,,,,,,6798,6798,,,,106331,106331,,,,,,,,7449,7449,,,,23395,23395,,
1,2016-06-12T00:00:00.000Z,19976,,,,,,,,7023,7023,,,,107428,107428,,,,,,,,7822,7822,,,,23527,23527,,
1,2016-06-13T00:00:00.000Z,19976,,,,,,,,6907,6907,,,,105451,105451,,,,,,,,7408,7408,,,,26303,26303,,
1,2016-06-14T00:00:00.000Z,19976,,,,,,,,6766,6766,,,,103320,103320,,,,,,,,7559,7559,,,,22306,22306,,
1,2016-06-15T00:00:00.000Z,19976,,,,,,,,6963,6963,,,,105099,105099,,,,,,,,7892,7892,,,,19481,19481,,
1,2016-06-16T00:00:00.000Z,19976,,,,,,,,6897,6897,,,,104038,104038,,,,,,,,7699,7699,,,,21642,21642,,
1,2016-06-17T00:00:00.000Z,19976,,,,,,,,7073,7073,,,,103400,103400,,,,,,,,7524,7524,,,,27364,27364,,
1,2016-06-18T00:00:00.000Z,19976,,,,,,,,6933,6933,,,,102463,102463,,,,,,,,7372,7372,,,,24727,24727,,
1,2016-06-19T00:00:00.000Z,19976,,,,,,,,6828,6828,,,,100512,100512,,,,,,,,7432,7432,,,,26618,26618,,
1,2016-06-20T00:00:00.000Z,19976,,,,,,,,6493,6493,,,,100291,100291,,,,,,,,7231,7231,,,,30450,30450,,
1,2016-06-21T00:00:00.000Z,19976,,,,,,,,6733,6733,,,,100809,100809,,,,,,,,7585,7585,,,,26738,26738,,
1,2016-06-22T00:00:00.000Z,19976,,,,,,,,6833,6833,,,,103655,103655,,,,,,,,7681,7681,,,,26688,26688,,
1,2016-06-23T00:00:00.000Z,19976,,,,,,,,6870,6870,,,,103241,103241,,,,,,,,7669,7669,,,,26353,26353,,
1,2016-06-24T00:00:00.000Z,19976,,,,,,,,6941,6941,,,,104129,104129,,,,,,,,7686,7686,,,,23490,23490,,
1,2016-06-25T00:00:00.000Z,19976,,,,,,,,6874,6874,,,,100762,100762,,,,,,,,7798,7798,,,,24644,24644,,
1,2016-06-26T00:00:00.000Z,19976,,,,,,,,7081,7081,,,,105354,105354,,,,,,,,7999,7999,,,,23843,23843,,
1,2016-06-27T00:00:00.000Z,19976,,,,,,,,6905,6905,,,,106090,106090,,,,,,,,7570,7570,,,,20406,20406,,
1,2016-06-28T00:00:00.000Z,19976,,,,,,,,7139,7139,,,,108666,108666,,,,,,,,7983,7983,,,,18307,18307,,
1,2016-06-29T00:00:00.000Z,19976,,,,,,,,6975,6975,,,,109628,109628,,,,,,,,7806,7806,,,,16233,16233,,
1,2016-06-30T00:00:00.000Z,19976,,,,,,,,6039,6039,,,,110261,110261,,,,,,,,6524,6524,,,,20298,20298,,
1,2016-07-01T00:00:00.000Z,19976,,,,,,,,6482,6482,,,,109408,109408,,,,,,,,7061,7061,,,,21963,21963,,
1,2016-07-02T00:00:00.000Z,19976,,,,,,,,6380,6380,,,,109246,109246,,,,,,,,7246,7246,,,,23693,23693,,
1,2016-07-03T00:00:00.000Z,19976,,,,,,,,6694,6694,,,,107567,107567,,,,,,,,7377,7377,,,,24399,24399,,
1,2016-07-04T00:00:00.000Z,19976,,,,,,,,6457,6457,,,,105136,105136,,,,,,,,7212,7212,,,,34626,34626,,
1,2016-07-05T00:00:00.000Z,19976,,,,,,,,6553,6553,,,,104091,104091,,,,,,,,7458,7458,,,,37274,37274,,
1,2016-07-06T00:00:00.000Z,19976,,,,,,,,6604,6604,,,,104930,104930,,,,,,,,7403,7403,,,,36947,36947,,
1,2016-07-07T00:00:00.000Z,19976,,,,,,,,6742,6742,,,,104094,104094,,,,,,,,7372,7372,,,,35253,35253,,
1,2016-07-08T00:00:00.000Z,19976,,,,,,,,6468,6468,,,,103718,103718,,,,,,,,7431,7431,,,,33672,33672,,
1,2016-07-09T00:00:00.000Z,19976,,,,,,,,6390,6390,,,,102997,102997,,,,,,,,7420,7420,,,,36884,36884,,
1,2016-07-10T00:00:00.000Z,19976,,,,,,,,6446,6446,,,,106308,106308,,,,,,,,7436,7436,,,,38940,38940,,
1,2016-07-11T00:00:00.000Z,19976,,,,,,,,6484,6484,,,,107444,107444,,,,,,,,7335,7335,,,,34319,34319,,
1,2016-07-12T00:00:00.000Z,19976,,,,,,,,6393,6393,,,,108339,108339,,,,,,,,7416,7416,,,,28518,28518,,
